Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
50,0,19.39,42.09,19.0,41.23,18.0,43.79,15.89,48.2,15.4755555556,51.05,5.69,99.9,15.5,40.4,19.39,49.3083333333,15.1,45.76,5.4166666667,769.9333333333,91.0,4.1666666667,21.8333333333,4.1166666667,25.5500511383,25.5500511383
50,0,19.29,42.06,18.9633333333,41.29,18.0,43.79,15.9633333333,48.06,15.4266666667,51.03,5.6233333333,99.9,15.5,40.3816666667,19.39,49.45,15.1,46.0,5.4,769.9,91.0,4.0,22.0,4.1,23.7543458003,23.7543458003
40,0,19.0333333333,41.8266666667,18.5333333333,41.29,18.1,43.79,15.89,47.53,15.39,51.03,5.5,99.9,15.5611111111,40.1388888889,19.5944444444,51.0627777778,15.1,46.76,5.1333333333,769.5833333333,92.0,4.8333333333,23.1666666667,3.9333333333,19.0438627615,19.0438627615
40,0,19.0,41.79,18.4633333333,41.3633333333,18.1666666667,43.73,15.89,47.5,15.4511111111,51.05,5.5,99.9,15.5444444444,40.09,19.5111111111,51.2483333333,15.1,46.79,5.1666666667,769.5666666667,92.0,4.6666666667,23.3333333333,3.9666666667,8.5044139996,8.5044139996
20,0,18.9266666667,41.8633333333,18.39,41.29,18.2,43.7,15.89,47.4333333333,15.445,51.065,5.5,99.9,15.5944444444,40.09,19.4938888889,51.6361111111,15.16,46.8633333333,5.2,769.55,92.0,4.5,23.5,4.0,11.5802439279,11.5802439279
20,0,18.89,41.9,18.3566666667,41.4,18.2,43.7,15.89,47.4,15.4388888889,51.04,5.5,99.9,15.5666666667,40.045,19.4266666667,51.6816666667,15.19,47.0,5.2333333333,769.5333333333,92.0,4.3333333333,23.6666666667,4.0333333333,47.4960104679,47.4960104679
30,0,18.865,41.95,18.29,41.4,18.2,43.59,15.89,47.4,15.445,51.045,5.59,99.9,15.5888888889,40.07,19.3733333333,51.7,15.19,47.0,5.2666666667,769.5166666667,92.0,4.1666666667,23.8333333333,4.0666666667,4.1754078818,4.1754078818
50,0,18.79,41.9,18.2,41.4,18.2,43.59,15.89,47.29,15.4511111111,51.05,5.59,99.9,15.6,40.01,19.28,51.715,15.19,47.09,5.3,769.5,92.0,4.0,24.0,4.1,9.6522007952,9.6522007952
40,0,18.76,42.0,18.2,41.4666666667,18.2,43.6266666667,15.89,47.29,15.4388888889,51.04,5.59,99.9,15.6,40.0,19.25,51.75,15.19,47.09,5.3,769.4333333333,92.0,4.0,23.8333333333,4.1,3.7347647594,3.7347647594
50,0,18.7,42.06,18.1,41.53,18.2,43.6266666667,15.89,47.2,15.4022222222,51.01,5.59,99.9,15.6,39.9722222222,19.215,51.735,15.19,47.1633333333,5.3,769.3666666667,92.0,4.0,23.6666666667,4.1,30.250800401,30.250800401
40,0,18.7,42.09,18.1,41.59,18.2,43.7,15.89,47.1725,15.39,51.0,5.64,99.9,15.6,39.9833333333,19.2,51.7,15.19,47.2,5.3,769.3,92.0,4.0,23.5,4.1,10.7921448187,10.7921448187
40,0,18.6333333333,42.03,18.0,41.5,18.2,43.6633333333,15.83,47.03,15.39,51.0,5.69,99.9,15.6,39.9722222222,19.15,51.7,15.19,47.26,5.3,769.2333333333,92.0,4.0,23.3333333333,4.1,29.399363033,29.399363033
40,0,18.6,42.09,17.9633333333,41.59,18.26,43.6633333333,15.86,46.9666666667,15.4083333333,51.015,5.69,99.9,15.6,39.9666666667,19.1,51.7,15.2633333333,47.3633333333,5.3,769.1666666667,92.0,4.0,23.1666666667,4.1,11.4448801614,11.4448801614
50,0,18.6,42.09,17.89,41.6633333333,18.29,43.6633333333,15.86,46.9666666667,15.3961111111,51.005,5.59,99.9,15.6,39.9,19.05,51.6,15.19,47.3633333333,5.3,769.1,92.0,4.0,23.0,4.1,19.5462589618,19.5462589618
30,0,18.5,42.2,17.79,41.59,18.29,43.6633333333,15.83,46.9,15.39,51.0,5.59,99.9,15.6,39.9,18.9877777778,51.4611111111,15.3,47.5,5.3166666667,769.0166666667,92.0,4.0,23.0,4.1166666667,17.3952956684,17.3952956684
30,0,18.5,42.26,17.79,41.6633333333,18.3233333333,43.59,15.89,46.8266666667,15.39,51.0,5.6233333333,99.9,15.6,39.8633333333,18.9083333333,51.4,15.3,47.56,5.3333333333,768.9333333333,92.0,4.0,23.0,4.1333333333,45.9189701243,45.9189701243
20,0,18.4633333333,42.29,17.76,41.73,18.39,43.59,15.8,46.7,15.39,51.0,5.69,99.9,15.6,39.7961111111,18.8733333333,51.4611111111,15.3,47.59,5.35,768.85,92.0,4.0,23.0,4.15,5.6019561831,5.6019561831
20,0,18.39,42.29,17.7,41.79,18.3233333333,43.5,15.8,46.7,15.39,51.0,5.7633333333,99.9,15.6,39.79,18.79,51.5755555556,15.3,47.59,5.3666666667,768.7666666667,92.0,4.0,23.0,4.1666666667,12.7488071797,12.7488071797
40,0,18.39,42.3266666667,17.7,41.79,18.3233333333,43.5,15.8,46.6633333333,15.39,51.0,5.7633333333,99.9,15.6,39.79,18.79,51.7988888889,15.3,47.7,5.3833333333,768.6833333333,92.0,4.0,23.0,4.1833333333,9.3312034965,9.3312034965
40,0,18.3233333333,42.4,17.6333333333,41.73,18.29,43.53,15.8,46.59,15.39,51.0,5.69,99.9,15.6,39.79,18.79,51.9916666667,15.3,47.7,5.4,768.6,92.0,4.0,23.0,4.2,37.2771761497,37.2771761497
50,0,18.29,42.4,17.6,41.73,18.29,43.59,15.8,46.59,15.39,51.0,5.69,99.9,15.6,39.79,18.755,52.2083333333,15.3,47.73,5.4666666667,768.5333333333,91.8333333333,4.0,23.6666666667,4.25,46.6484391131,46.6484391131
40,0,18.23,42.3266666667,17.6,41.79,18.3233333333,43.59,15.8,46.53,15.39,51.0,5.7633333333,99.9,15.6,39.79,18.7,52.5216666667,15.3,47.79,5.5333333333,768.4666666667,91.6666666667,4.0,24.3333333333,4.3,24.7355946922,24.7355946922
50,0,18.26,42.4,17.5,41.8266666667,18.39,43.59,15.8,46.5,15.39,51.0,5.7633333333,99.9,15.6,39.8022222222,18.7,52.7366666667,15.3,47.8266666667,5.6,768.4,91.5,4.0,25.0,4.35,32.2496840614,32.2496840614
50,0,18.2,42.4,17.5,41.9666666667,18.39,43.59,15.7266666667,46.5,15.39,51.0,5.9,99.9,15.6,39.8205555556,18.6888888889,52.8327777778,15.3,47.9,5.6666666667,768.3333333333,91.3333333333,4.0,25.6666666667,4.4,8.7901293417,8.7901293417
40,0,18.2,42.4333333333,17.39,41.9,18.39,43.59,15.8,46.5,15.39,51.0,5.9,99.9,15.61,39.8255555556,18.6055555556,52.9638888889,15.33,47.9,5.7333333333,768.2666666667,91.1666666667,4.0,26.3333333333,4.45,30.1497323089,30.1497323089
20,0,18.125,42.5675,17.39,41.9,18.4266666667,43.59,15.8,46.4333333333,15.39,51.0,6.0,99.9,15.63,39.9088888889,18.6,53.145,15.33,47.9666666667,5.8,768.2,91.0,4.0,27.0,4.5,44.3878832972,44.3878832972
30,0,18.1,42.6633333333,17.39,41.9633333333,18.4266666667,43.53,15.69,46.5,15.39,51.0,6.06,99.9,15.655,39.9611111111,18.5944444444,53.275,15.39,48.0,5.85,768.1833333333,91.0,4.0,26.8333333333,4.5333333333,24.510470219,24.510470219
20,0,18.1,42.7,17.39,42.09,18.4633333333,43.56,15.69,46.4333333333,15.39,51.0,6.09,99.9,15.67,39.9666666667,18.5833333333,53.3083333333,15.39,48.0,5.9,768.1666666667,91.0,4.0,26.6666666667,4.5666666667,0.9191786288,0.9191786288
30,0,18.0333333333,42.6266666667,17.29,42.09,18.39,43.5,15.69,46.4,15.39,51.0,6.2266666667,99.9,15.67,39.9666666667,18.5333333333,53.3877777778,15.39,48.06,5.95,768.15,91.0,4.0,26.5,4.6,8.9695396135,8.9695396135
40,0,18.0,42.7,17.29,42.1725,18.39,43.5,15.69,46.4,15.39,51.0,6.3,99.9,15.66,39.9666666667,18.55,53.4,15.39,48.09,6.0,768.1333333333,91.0,4.0,26.3333333333,4.6333333333,14.9695569184,14.9695569184
50,0,18.0,42.7,17.29,42.26,18.3233333333,43.59,15.69,46.4,15.39,51.0,6.4,99.9,15.64,39.9444444444,18.5,53.3083333333,15.39,48.09,6.05,768.1166666667,91.0,4.0,26.1666666667,4.6666666667,13.8482030598,13.8482030598
50,0,17.9266666667,42.73,17.2,42.23,18.39,43.59,15.69,46.4,15.39,51.02,6.4666666667,99.9,15.645,39.95,18.4755555556,53.2944444444,15.39,48.2,6.1,768.1,91.0,4.0,26.0,4.7,3.0804712209,3.0804712209
40,0,17.9266666667,42.79,17.2,42.29,18.39,43.59,15.69,46.4,15.39,51.045,6.5,99.9,15.65,39.9555555556,18.4694444444,53.3511111111,15.39,48.2,6.2166666667,768.05,90.3333333333,4.3333333333,28.3333333333,4.7,17.7660673857,17.7660673857
40,0,17.89,42.79,17.2,42.29,18.4633333333,43.59,15.69,46.4,15.39,51.07,6.5,99.9,15.645,39.95,18.4266666667,53.3488888889,15.39,48.29,6.3333333333,768.0,89.6666666667,4.6666666667,30.6666666667,4.7,28.8518877001,28.8518877001
40,0,17.89,42.8633333333,17.2,42.3633333333,18.5,43.59,15.69,46.4,15.39,51.045,6.5,99.9,15.63,39.9333333333,18.39,53.29,15.39,48.29,6.45,767.95,89.0,5.0,33.0,4.7,26.751577924,26.751577924
40,0,17.79,42.79,17.1,42.4,18.5,43.59,15.69,46.4,15.385,51.055,6.5,99.9,15.66,39.9666666667,18.39,53.3205555556,15.39,48.29,6.5666666667,767.9,88.3333333333,5.3333333333,35.3333333333,4.7,30.213641515,30.213641515
30,0,17.79,42.79,17.1,42.4,18.5,43.6266666667,15.69,46.4,15.375,51.09,6.4,99.9,15.67,39.9777777778,18.39,53.4,15.39,48.29,6.6833333333,767.85,87.6666666667,5.6666666667,37.6666666667,4.7,24.3074489175,24.3074489175
20,0,17.79,42.79,17.1,42.5,18.5,43.7,15.69,46.4,15.39,51.09,6.4,99.9,15.68,39.9888888889,18.39,53.4,15.4266666667,48.3266666667,6.8,767.8,87.0,6.0,40.0,4.7,6.5813284018,6.5813284018
30,0,17.79,42.8633333333,17.1,42.5,18.4633333333,43.59,15.69,46.4,15.39,51.09,6.4,99.9,15.62,39.9222222222,18.3844444444,53.3938888889,15.5,48.4666666667,6.6666666667,767.7833333333,88.0,6.1666666667,43.6666666667,4.75,48.2285024365,48.2285024365
30,0,17.76,42.8266666667,17.1,42.53,18.4633333333,43.59,15.66,46.3633333333,15.38,51.09,6.4,99.9,15.68,39.9888888889,18.3011111111,53.2922222222,15.5,48.7,6.5333333333,767.7666666667,89.0,6.3333333333,47.3333333333,4.8,37.123078818,37.123078818
40,0,17.7,42.9,17.0333333333,42.53,18.39,43.59,15.66,46.3633333333,15.38,51.09,6.4,99.9,15.68,39.9888888889,18.29,53.205,15.5,48.6266666667,6.4,767.75,90.0,6.5,51.0,4.85,18.341969233,18.341969233
40,0,17.7,42.9333333333,17.0,42.5,18.39,43.6633333333,15.69,46.4,15.37,51.09,6.3333333333,99.9,15.67,39.9777777778,18.29,53.1388888889,15.5,48.59,6.2666666667,767.7333333333,91.0,6.6666666667,54.6666666667,4.9,7.5412647449,7.5412647449
50,0,17.7,43.0,17.0,42.56,18.39,43.7,15.69,46.4,15.39,51.09,6.2633333333,99.9,15.67,39.9777777778,18.28,53.15,15.5,48.59,6.1333333333,767.7166666667,92.0,6.8333333333,58.3333333333,4.95,11.3469836651,11.3469836651
40,0,17.7,43.0,17.0,42.59,18.39,43.7,15.63,46.3266666667,15.38,51.09,6.1233333333,99.9,15.69,40.0,18.26,53.3533333333,15.4633333333,48.59,6.0,767.7,93.0,7.0,62.0,5.0,37.2558404459,37.2558404459
40,0,17.625,43.0,16.9266666667,42.59,18.39,43.7,15.63,46.3266666667,15.36,51.1327777778,6.0,99.9,15.67,39.9877777778,18.255,53.4222222222,15.4633333333,48.6633333333,6.0166666667,767.6333333333,93.5,7.0,62.3333333333,5.0833333333,2.5296188891,2.5296188891
40,0,17.6666666667,43.06,16.89,42.7,18.39,43.6266666667,15.6,46.29,15.385,51.1755555556,6.0,99.9,15.67,39.9977777778,18.22,53.4611111111,15.5,48.7,6.0333333333,767.5666666667,94.0,7.0,62.6666666667,5.1666666667,29.6996648423,29.6996648423
50,0,17.6,43.0,16.89,42.7,18.39,43.7,15.6,46.29,15.36,51.1877777778,6.0,99.9,15.67,40.0027777778,18.21,53.4988888889,15.5,48.7,6.05,767.5,94.5,7.0,63.0,5.25,7.6625324204,7.6625324204
40,0,17.6,43.0,16.89,42.73,18.4175,43.7,15.6,46.29,15.335,51.2,6.0,99.9,15.67,40.07,18.21,53.525,15.5,48.76,6.0666666667,767.4333333333,95.0,7.0,63.3333333333,5.3333333333,38.1390362512,38.1390362512
50,10,21.5,45.03,20.89,44.3266666667,20.7,45.79,17.89,46.9,18.5277777778,53.3016666667,8.3,99.9,15.89,44.545,19.89,51.8033333333,15.69,48.59,7.85,767.45,96.5,5.0,62.0,7.35,29.7796061379,29.7796061379
40,0,21.6,45.03,21.0,44.4633333333,20.5333333333,45.7,17.79,46.73,18.65,52.8694444444,8.19,99.9,15.89,44.555,19.9022222222,51.6938888889,15.69,48.59,7.8833333333,767.4833333333,96.1666666667,5.0,62.6666666667,7.3166666667,26.4021727955,26.4021727955
40,10,21.7,43.2,20.89,42.6633333333,20.79,44.79,17.5,46.59,19.1277777778,49.015,7.9,99.9,16.0,44.5,19.28,50.57,15.8,48.7,7.9,767.5,96.0,3.0,63.0,7.3,40.3437242145,40.3437242145
40,10,21.7,43.26,20.89,42.59,20.76,44.6633333333,17.5,46.59,19.1333333333,48.95,7.9,99.9,16.0,44.5,19.1994444444,50.3544444444,15.8,48.6266666667,7.9166666667,767.55,95.8333333333,3.0,63.0,7.3,12.5882114051,12.5882114051
50,0,21.76,41.8266666667,21.0666666667,41.2,20.39,44.23,18.39,47.1266666667,18.7,60.9433333333,8.3,99.9,16.2,44.4888888889,18.4755555556,49.9777777778,16.29,49.45,7.9333333333,767.1666666667,95.0,3.1666666667,62.0,7.2166666667,43.522688502,43.522688502
50,0,21.7,42.1,21.0,41.2,20.39,44.29,18.315,47.2,18.6166666667,60.1027777778,8.36,99.9,16.2,44.4222222222,18.4205555556,49.9444444444,16.29,49.5,7.9,767.1,95.0,3.0,62.0,7.2,22.326177964,22.326177964
40,0,21.6666666667,42.26,20.89,41.3266666667,20.39,44.23,18.29,47.2,18.5611111111,59.5822222222,8.39,99.9,16.2,44.3144444444,18.4388888889,49.9755555556,16.29,49.56,7.9166666667,767.0833333333,95.0,2.8333333333,62.0,7.2,16.8686519843,16.8686519843
50,0,21.6666666667,42.26,20.8233333333,41.3266666667,20.34,44.245,18.2,47.09,18.5333333333,59.1655555556,8.39,99.9,16.2,44.29,18.3788888889,49.9555555556,16.29,49.59,7.9333333333,767.0666666667,95.0,2.6666666667,62.0,7.2,28.3454304328,28.3454304328
30,0,21.55,42.29,20.8566666667,41.4666666667,20.29,44.2,18.2,47.09,18.5,58.8411111111,8.39,99.9,16.2,44.28,18.3788888889,49.9888888889,16.29,49.59,7.95,767.05,95.0,2.5,62.0,7.2,20.7882490824,20.7882490824
20,0,21.5,42.3266666667,20.73,41.4666666667,20.29,44.2,18.1666666667,47.09,18.4572222222,58.5061111111,8.39,99.9,16.2,44.2,18.3677777778,50.0,16.29,49.7,7.9666666667,767.0333333333,95.0,2.3333333333,62.0,7.2,41.6330332402,41.6330332402
40,0,21.5,42.4,20.7,41.59,20.29,44.2,18.1,47.09,18.39,58.2266666667,8.39,99.9,16.2135,44.1915,18.3677777778,50.0,16.29,49.7,7.9833333333,767.0166666667,95.0,2.1666666667,62.0,7.2,7.6853794046,7.6853794046
50,0,21.4633333333,42.3633333333,20.625,41.6175,20.29,44.2,18.1,47.09,18.3844444444,58.0105555556,8.39,99.9,16.25,44.1683333333,18.3344444444,50.015,16.29,49.7,8.0,767.0,95.0,2.0,62.0,7.2,32.932452159,32.932452159
50,0,21.39,42.29,20.5333333333,41.7,20.2,44.2,18.0333333333,47.03,18.3011111111,57.83,8.39,99.9,16.25,44.1027777778,18.3177777778,50.06,16.29,49.76,8.0166666667,766.9666666667,94.8333333333,2.0,62.0,7.2,0.0513409497,0.0513409497
50,0,21.3566666667,42.29,20.5,41.7,20.26,44.26,18.0,47.0,18.29,57.6866666667,8.4633333333,99.9,16.28,44.0861111111,18.29,50.07,16.29,49.79,8.0333333333,766.9333333333,94.6666666667,2.0,62.0,7.2,16.0225464264,16.0225464264
40,0,21.29,42.3633333333,20.5,41.76,20.29,44.4,18.0,47.0,18.28,57.5188888889,8.4633333333,99.9,16.27,44.0883333333,18.29,50.09,16.29,49.79,8.05,766.9,94.5,2.0,62.0,7.2,47.5066440296,47.5066440296
50,0,21.29,42.4,20.39,41.79,20.29,44.4,18.0,47.0,18.205,57.2988888889,8.39,99.9,16.28,44.035,18.27,50.07,16.29,49.79,8.0666666667,766.8666666667,94.3333333333,2.0,62.0,7.2,0.6276254775,0.6276254775
50,0,21.23,42.4,20.3233333333,41.8633333333,20.39,44.53,18.0,47.0,18.2,57.145,8.39,99.9,16.28,44.0,18.29,50.09,16.29,49.8633333333,8.0833333333,766.8333333333,94.1666666667,2.0,62.0,7.2,3.9545382722,3.9545382722
50,0,21.2,42.4,20.29,42.0,20.39,44.53,17.9266666667,47.03,18.2,57.035,8.39,99.9,16.29,44.0,18.29,50.09,16.29,50.03,8.1,766.8,94.0,2.0,62.0,7.2,10.664418526,10.664418526
50,0,21.2,42.4,20.23,41.9333333333,20.4266666667,44.6266666667,17.9266666667,47.09,18.1277777778,56.9611111111,8.39,99.9,16.29,43.9888888889,18.275,50.075,16.3566666667,50.03,8.1,766.7166666667,94.0,2.0,62.1666666667,7.2,49.7421629494,49.7421629494
50,0,21.1,42.4666666667,20.2,42.09,20.5,44.7,17.89,47.09,18.1,56.8266666667,8.39,99.9,16.29,43.9,18.2,50.0,16.39,50.09,8.1,766.55,94.0,2.0,62.5,7.2,31.3817059039,31.3817059039
40,0,21.0666666667,42.4666666667,20.1,42.2,20.5,44.7,17.89,47.09,18.0388888889,56.735,8.39,99.9,16.29,43.9,18.2,50.0,16.39,50.09,8.1,766.4666666667,94.0,2.0,62.6666666667,7.2,0.2980667516,0.2980667516
40,0,21.0,42.4,20.1,42.26,20.5666666667,44.73,17.89,47.09,18.0,56.6205555556,8.39,99.9,16.29,43.9,18.2,50.0,16.39,50.1633333333,8.1,766.3833333333,94.0,2.0,62.8333333333,7.2,14.2926999368,14.2926999368
20,0,21.0,42.4,20.0666666667,42.29,20.5666666667,44.79,17.79,47.0,18.0,56.585,8.39,99.9,16.29,43.9,18.2,50.0,16.39,50.2,8.1,766.3,94.0,2.0,63.0,7.2,49.3240208598,49.3240208598
30,0,21.0,42.4,20.0,42.29,20.5,44.79,17.79,47.0,18.0,56.51,8.39,99.9,16.29,43.9,18.1777777778,50.0,16.39,50.2,8.1166666667,766.25,94.0,2.3333333333,63.0,7.2166666667,37.8846162464,37.8846162464
40,0,21.0,42.5,20.0,42.4,20.5,44.79,17.79,47.0,17.9694444444,56.4833333333,8.4266666667,99.9,16.29,43.9,18.1277777778,50.0,16.39,50.26,8.1333333333,766.2,94.0,2.6666666667,63.0,7.2333333333,3.4137495444,3.4137495444
50,0,20.9266666667,42.5,19.9266666667,42.4666666667,20.5,44.845,17.79,47.0,17.9266666667,56.4,8.4266666667,99.9,16.27,43.845,18.1444444444,50.005,16.39,50.3266666667,8.15,766.15,94.0,3.0,63.0,7.25,40.5381989316,40.5381989316
50,0,20.8566666667,42.5,19.89,42.5,20.5,44.9333333333,17.79,47.0,17.89,56.4,8.39,99.9,16.29,43.79,18.1,50.015,16.39,50.4,8.1666666667,766.1,94.0,3.3333333333,63.0,7.2666666667,6.1435703537,6.1435703537
40,0,20.79,42.5,19.79,42.53,20.5,44.9,17.7,47.09,17.89,56.3022222222,8.39,99.9,16.29,43.7961111111,18.1,50.08,16.39,50.56,8.2,766.0,94.0,4.0,63.0,7.3,46.3771822629,46.3771822629
50,0,20.76,42.53,19.7225,42.59,20.5,44.9666666667,17.7,47.0,17.8622222222,56.265,8.39,99.9,16.29,43.79,18.1,50.04,16.39,50.59,8.2333333333,765.9333333333,94.0,3.8333333333,63.1666666667,7.3333333333,27.7104119654,27.7104119654
50,0,20.7,42.59,19.7,42.6633333333,20.5,45.0,17.7,47.06,17.79,56.1816666667,8.39,99.9,16.29,43.79,18.1,50.07,16.39,50.6633333333,8.2666666667,765.8666666667,94.0,3.6666666667,63.3333333333,7.3666666667,0.7133307168,0.7133307168
40,0,20.7,42.59,19.7,42.73,20.5,44.9333333333,17.7,47.09,17.79,56.1144444444,8.39,99.9,16.29,43.79,18.0666666667,50.06,16.4633333333,50.79,8.3,765.8,94.0,3.5,63.5,7.4,48.3682640595,48.3682640595
50,0,20.7,42.6633333333,19.6333333333,42.73,20.5333333333,44.9666666667,17.7,47.09,17.79,56.09,8.39,99.9,16.29,43.79,18.0555555556,50.05,16.4633333333,50.8633333333,8.3333333333,765.7333333333,94.0,3.3333333333,63.6666666667,7.4333333333,38.5032766266,38.5032766266
50,0,20.6,42.59,19.6,42.76,20.5333333333,44.9333333333,17.7,47.09,17.785,56.035,8.2266666667,99.9,16.29,43.79,18.0,50.0,16.5,50.9,8.4,765.6,94.0,3.0,64.0,7.5,18.2709924178,18.2709924178
30,0,20.6,42.7,19.5333333333,42.9,20.6,45.0,17.6333333333,47.1266666667,17.7,56.0,7.76,99.9,16.29,43.785,18.0,50.01,16.5,51.0,8.1,765.4666666667,95.0,3.0,63.0,7.3333333333,33.7880345993,33.7880345993
30,0,20.5666666667,42.7,19.5,42.9333333333,20.6,45.0,17.6333333333,47.0666666667,17.7,56.0,7.56,99.9,16.29,43.765,18.0,50.0,16.5,51.03,7.95,765.4,95.5,3.0,62.5,7.25,39.3223625375,39.3223625375
20,0,20.5,42.7,19.5,43.0,20.6,44.9,17.7,47.2,17.7,55.9388888889,7.3666666667,99.9,16.29,43.705,18.0,49.9888888889,16.5,51.09,7.8,765.3333333333,96.0,3.0,62.0,7.1666666667,40.5029028654,40.5029028654
40,0,20.5,42.79,19.39,42.9333333333,20.5333333333,44.9,17.6,47.09,17.7,55.9,7.1566666667,99.9,16.29,43.7,18.0,49.9888888889,16.5,51.09,7.65,765.2666666667,96.5,3.0,61.5,7.0833333333,3.9338751812,3.9338751812
50,0,20.5,42.79,19.4633333333,43.06,20.5,44.9333333333,17.6,47.09,17.6944444444,55.8766666667,7.03,99.9,16.29,43.6327777778,18.0,49.9888888889,16.5,51.09,7.5,765.2,97.0,3.0,61.0,7.0,8.445722051,8.445722051
50,0,20.39,42.79,19.39,43.0,20.5,45.0,17.6,47.09,17.6333333333,55.76,6.7633333333,99.9,16.29,43.57,17.945,49.9277777778,16.5,51.09,7.4333333333,765.1333333333,96.6666666667,3.0,61.5,6.8833333333,1.8366397009,1.8366397009
50,0,20.3566666667,42.79,19.3233333333,43.09,20.5,45.09,17.6,47.09,17.6111111111,55.71,6.59,99.9,16.29,43.535,17.9388888889,49.8327777778,16.5,51.09,7.3,765.0,96.0,3.0,62.5,6.65,45.609759097,45.609759097
40,0,20.29,42.79,19.39,43.09,20.5,45.09,17.6,47.0,17.6,55.6694444444,6.53,99.9,16.29,43.52,17.9083333333,49.79,16.5,51.09,7.2333333333,764.9333333333,95.6666666667,3.0,63.0,6.5333333333,0.0681739883,0.0681739883
50,0,20.29,42.8266666667,19.29,43.09,20.5,45.09,17.6,47.0,17.6,55.6816666667,6.4666666667,99.9,16.29,43.5,17.89,49.79,16.5666666667,51.2233333333,7.1666666667,764.8666666667,95.3333333333,3.0,63.5,6.4166666667,11.3650224055,11.3650224055
40,20,20.29,42.9,19.29,43.1633333333,20.5,45.09,17.5,47.03,17.6,55.5216666667,6.26,99.9,16.29,43.4166666667,17.89,49.78,16.6,51.06,7.1,764.8,95.0,3.0,64.0,6.3,8.4131465876,8.4131465876
50,0,20.29,43.145,19.26,43.29,20.4633333333,44.8633333333,17.5666666667,47.1633333333,17.65,54.3672222222,6.06,99.9,16.29,43.4,17.89,49.725,16.6,51.0,7.0,764.75,95.0,3.0,64.1666666667,6.2166666667,7.4881257489,7.4881257489
40,0,20.2,43.3266666667,19.2,43.3975,20.39,44.73,17.6,47.29,17.755,53.3783333333,6.0,99.9,16.29,43.3327777778,17.89,49.7,16.6,50.8633333333,6.9,764.7,95.0,3.0,64.3333333333,6.1333333333,32.4048580602,32.4048580602
50,0,20.2,43.4666666667,19.2,43.56,20.39,44.6633333333,17.6,47.29,17.79,52.6883333333,5.9,99.9,16.29,43.29,17.8677777778,49.6083333333,16.6,50.73,6.8,764.65,95.0,3.0,64.5,6.05,24.2786274641,24.2786274641
30,0,20.1333333333,43.59,19.2,43.76,20.39,44.59,17.5,47.29,17.79,51.8533333333,6.06,99.9,16.29,43.21,17.89,49.59,16.6,50.53,6.6,764.55,95.0,3.0,64.8333333333,5.8833333333,14.4834728329,14.4834728329
20,0,20.1,43.6266666667,19.1666666667,43.79,20.39,44.53,17.5,47.2,17.8455555556,51.5861111111,6.3,99.9,16.29,43.2,17.8511111111,49.555,16.6,50.4666666667,6.5,764.5,95.0,3.0,65.0,5.8,48.9335829858,48.9335829858
30,0,20.1,43.7,19.1,43.8633333333,20.3566666667,44.5,17.5,47.1266666667,17.8511111111,51.3377777778,6.3,99.9,16.29,43.2,17.8511111111,49.5327777778,16.6,50.3266666667,6.55,764.4333333333,95.0,3.0,57.6666666667,5.85,14.4063164713,14.4063164713
50,0,20.0666666667,43.7,19.1,44.0,20.29,44.5,17.5,47.09,17.89,51.2166666667,6.2633333333,99.9,16.29,43.1938888889,17.8066666667,49.515,16.5333333333,50.26,6.6,764.3666666667,95.0,3.0,50.3333333333,5.9,26.2882260606,26.2882260606
50,0,20.0,43.7,19.1,44.0,20.2,44.4,17.5,47.09,17.89,51.0283333333,6.19,99.9,16.29,43.1266666667,17.79,49.4222222222,16.5333333333,50.2,6.65,764.3,95.0,3.0,43.0,5.95,3.891113482,3.891113482
40,0,20.0,43.7,19.0333333333,43.9633333333,20.2,44.4,17.5,47.0,17.89,50.8388888889,6.19,99.9,16.29,43.1388888889,17.79,49.45,16.5,50.1633333333,6.7,764.2333333333,95.0,3.0,35.6666666667,6.0,33.9276917628,33.9276917628
50,0,20.0,43.7,19.0,44.03,20.2,44.4,17.39,46.9,17.89,50.5933333333,6.3333333333,99.9,16.29,43.1388888889,17.79,49.4555555556,16.5,50.0,6.8,764.1,95.0,3.0,21.0,6.1,26.4902227558,26.4902227558
50,0,20.0,43.76,19.0,44.09,20.2,44.4,17.39,46.845,17.89,50.4611111111,6.4666666667,99.9,16.29,43.09,17.79,49.4777777778,16.5,49.925,6.8833333333,764.0833333333,94.6666666667,3.0,22.0,6.1333333333,40.0839414448,40.0839414448
50,0,19.9633333333,43.79,19.0,44.09,20.2,44.4,17.39,46.9,17.89,50.405,6.5,99.9,16.29,43.09,17.79,49.4888888889,16.5,49.9,6.9666666667,764.0666666667,94.3333333333,3.0,23.0,6.1666666667,15.659359796,15.659359796
50,0,19.89,43.79,19.0,44.09,20.2,44.29,17.39,46.79,17.89,50.2772222222,6.5,99.9,16.29,43.09,17.79,49.5,16.5,49.79,7.05,764.05,94.0,3.0,24.0,6.2,34.5636705868,34.5636705868
40,0,19.89,43.9,18.9633333333,44.2,20.2,44.29,17.39,46.79,17.89,50.1327777778,6.5,99.9,16.29,43.1022222222,17.77,49.5,16.5,49.79,7.1333333333,764.0333333333,93.6666666667,3.0,25.0,6.2333333333,38.6522261309,38.6522261309
