Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
70,10,19.1,41.2,17.8233333333,41.53,19.39,40.4,18.5,38.1266666667,17.39,54.59,-2.0,90.1433333333,18.7,34.5,19.29,41.7,17.0,37.09,-2.0833333333,756.6,86.3333333333,3.0,24.0,-4.0833333333,44.7823148337,44.7823148337
230,10,19.1,41.0,17.79,41.56,19.39,40.3266666667,18.5,38.2,17.39,54.5675,-2.035,90.4466666667,18.7,34.5,19.315,42.0225,17.0,37.1266666667,-2.1666666667,756.6,85.6666666667,3.0,24.0,-4.2666666667,43.8429206028,43.8429206028
660,10,19.1,40.9333333333,17.79,41.4333333333,19.3566666667,40.2,18.4633333333,38.1633333333,17.34,54.5,-2.155,90.7383333333,18.6,34.59,19.412,42.196,17.0,37.2,-2.25,756.6,85.0,3.0,24.0,-4.45,14.824239898,14.824239898
510,0,19.1,41.0,17.79,41.4633333333,19.29,40.26,18.39,38.1633333333,17.29,54.5,-2.2911111111,90.7111111111,18.6,34.59,19.5666666667,42.4666666667,17.0,37.29,-2.3333333333,756.6,84.3333333333,3.0,24.0,-4.6333333333,6.6295954864,6.6295954864
300,10,19.1,41.1933333333,17.79,41.59,19.29,40.23,18.39,38.2,17.29,54.4333333333,-2.3988888889,90.5811111111,18.6,34.7,19.73,42.8266666667,17.0,37.29,-2.4166666667,756.6,83.6666666667,3.0,24.0,-4.8166666667,13.2955453824,13.2955453824
350,10,19.23,41.5666666667,18.0666666667,42.06,19.39,40.2,18.3566666667,38.3266666667,17.29,54.4,-2.6694444444,89.9861111111,18.6,34.79,19.9266666667,43.2666666667,16.89,37.29,-2.5,756.65,82.1666666667,3.0,24.5,-5.1333333333,40.980091074,40.980091074
90,10,19.3566666667,41.96,18.1333333333,41.9333333333,19.39,40.05,18.29,38.4,17.29,54.33,-2.7,90.1511111111,18.5166666667,34.8816666667,20.0375,43.485,16.89,37.29,-2.5,756.7,81.3333333333,3.0,25.0,-5.2666666667,8.733083948,8.733083948
130,10,19.9633333333,42.53,18.4633333333,42.6333333333,19.6333333333,40.33,18.29,38.5,17.3727272727,56.9009090909,-2.8572222222,89.8611111111,18.48,34.88,19.9725,43.333125,16.89,37.3,-2.5,756.8,79.6666666667,3.0,26.0,-5.5333333333,8.3356083371,8.3356083371
200,0,20.1,42.1,18.7,42.4666666667,19.7,40.59,18.29,38.5,17.9507692308,72.8715384615,-2.9333333333,89.8722222222,18.48,34.88,20.0272727273,43.7454545455,16.9633333333,37.9666666667,-2.5,756.85,78.8333333333,3.0,26.5,-5.6666666667,38.2009717519,38.2009717519
480,0,20.1,41.8266666667,18.76,42.5266666667,19.7,40.59,18.29,38.5,18.0,70.1975,-2.9722222222,89.7277777778,18.5,34.8555555556,20.1333333333,43.83,17.0,39.36,-2.5,756.9,78.0,3.0,27.0,-5.8,25.9469043696,25.9469043696
430,10,20.1333333333,41.9,18.9266666667,42.7966666667,19.76,40.9966666667,18.26,38.43,18.3,72.745,-3.03,89.6744444444,18.3771428571,34.1257142857,20.1857142857,43.2771428571,17.0666666667,40.1,-2.5833333333,756.8833333333,78.8333333333,2.8333333333,26.5,-5.75,13.6342651676,13.6342651676
630,10,20.2,41.6933333333,19.0666666667,42.53,20.0666666667,42.7333333333,18.2,38.2225,19.6233333333,84.9666666667,-3.06,89.9105555556,18.29,33.49,20.1333333333,42.93,17.0666666667,39.8633333333,-2.6666666667,756.8666666667,79.6666666667,2.6666666667,26.0,-5.7,17.1601567883,17.1601567883
600,10,20.29,41.3633333333,19.2,41.9233333333,20.3266666667,43.8,18.4,38.7333333333,19.0233333333,86.5666666667,-3.06,90.0461111111,18.29,33.1566666667,20.1333333333,43.2,17.0,39.39,-2.75,756.85,80.5,2.5,25.5,-5.65,35.2537670056,35.2537670056
470,20,20.365,40.8925,19.26,41.39,20.5666666667,44.39,19.0233333333,38.9666666667,18.575,86.875,-3.1277777778,89.455,18.26,32.7966666667,20.2,43.08,17.0,38.9,-2.8333333333,756.8333333333,81.3333333333,2.3333333333,25.0,-5.6,29.576765059,29.576765059
740,10,20.4633333333,40.7666666667,19.39,41.06,20.76,46.0566666667,19.4966666667,38.6933333333,18.4266666667,86.4644444444,-3.21,89.2366666667,18.2,32.4228571429,20.2257142857,42.7292857143,16.9266666667,38.3666666667,-2.9166666667,756.8166666667,82.1666666667,2.1666666667,24.5,-5.55,23.4689518809,23.4689518809
600,0,20.5,40.7,19.4633333333,40.9333333333,20.79,46.8333333333,20.13,38.1,18.31,85.454,-3.3216666667,88.745,18.2,32.2228571429,20.2,42.59,16.89,38.09,-3.0,756.8,83.0,2.0,24.0,-5.5,16.8188302778,16.8188302778
560,10,20.5666666667,40.6266666667,19.5,40.6333333333,20.93,46.6266666667,20.5966666667,37.6933333333,18.29,84.2666666667,-3.4566666667,87.905,18.2,31.9633333333,20.33,42.58,16.89,37.87,-3.1666666667,756.7666666667,83.5,2.0,23.3333333333,-5.6,48.3918714337,48.3918714337
440,20,20.6,40.4,19.5666666667,40.4333333333,21.1333333333,46.1233333333,21.0966666667,37.3633333333,18.23,83.3266666667,-3.6722222222,86.8094444444,18.1333333333,31.8233333333,20.39,42.1333333333,16.8233333333,37.39,-3.3333333333,756.7333333333,84.0,2.0,22.6666666667,-5.7,32.2920941864,32.2920941864
280,10,20.6666666667,40.2666666667,19.6,40.0266666667,21.26,45.3966666667,21.4966666667,37.0966666667,18.1666666667,82.29,-3.8972222222,85.8738888889,18.1,31.6333333333,20.3233333333,42.1333333333,16.8566666667,37.1,-3.5,756.7,84.5,2.0,22.0,-5.8,9.8150584614,9.8150584614
110,20,20.73,39.6333333333,19.6727272727,39.6381818182,21.1333333333,44.13,21.79,37.09,18.0545454545,80.1536363636,-4.015,86.0055555556,18.1,31.3933333333,20.34,42.0283333333,16.79,36.7666666667,-3.6666666667,756.6666666667,85.0,2.0,21.3333333333,-5.9,17.8590192576,17.8590192576
80,10,20.79,39.36,19.7,39.1966666667,20.9266666667,43.33,21.73,36.83,18.0,78.3191666667,-4.07,86.2572222222,18.0111111111,31.1655555556,20.29,41.8266666667,16.8233333333,37.1333333333,-3.8333333333,756.6333333333,85.5,2.0,20.6666666667,-6.0,25.6509041064,25.6509041064
50,10,20.76,38.4633333333,19.7,38.3616666667,20.73,42.03,21.23,36.36,17.89,73.2266666667,-4.4,84.6122222222,18.0,30.89,20.29,41.9,17.0,39.0966666667,-4.15,756.6,86.3333333333,1.8333333333,27.3333333333,-6.1833333333,7.6333782636,7.6333782636
40,0,19.7,39.09,18.3566666667,39.1266666667,19.79,40.4,19.1666666667,38.4,17.29,62.155,-5.35,85.5944444444,17.79,33.9,19.7,45.4,16.89,40.26,-4.4,756.35,89.5,1.0,42.0,-5.9,46.4896084159,46.4896084159
20,0,19.29,38.9666666667,17.8566666667,39.4666666667,19.76,40.6266666667,18.7,38.2,17.1166666667,60.3816666667,-4.9888888889,86.2872222222,17.7,33.9888888889,19.55,45.025,16.79,41.2,-4.1,756.25,89.0,1.0,64.0,-5.7,1.3743307441,1.3743307441
10,0,19.23,39.03,17.79,39.5,19.7,40.5675,18.6,38.1633333333,17.1,60.145,-4.9055555556,86.7677777778,17.6333333333,33.9,19.5,45.09,16.79,41.29,-4.1,756.2833333333,89.0,1.0,64.0,-5.7,19.3372331094,19.3372331094
40,0,19.2,39.0,17.79,39.5,19.7,40.5,18.6,38.09,17.1,60.0694444444,-4.8611111111,86.9877777778,17.6,33.8266666667,19.5,45.09,16.79,41.3633333333,-4.1,756.3,89.0,1.0,64.0,-5.7,16.8910362641,16.8910362641
60,0,19.2,39.0,17.7,39.5,19.6,40.3266666667,18.6,38.09,17.0888888889,59.9211111111,-5.0238888889,85.4422222222,17.6,33.9,19.5,45.065,16.79,41.4,-4.1666666667,756.3166666667,89.3333333333,1.0,63.8333333333,-5.7166666667,18.2215925655,18.2215925655
40,0,19.2,39.09,17.7,39.5675,19.6,40.4666666667,18.5,38.09,17.0555555556,59.7611111111,-5.2094444444,84.1227777778,17.6,33.9,19.4938888889,45.0144444444,16.79,41.4666666667,-4.2333333333,756.3333333333,89.6666666667,1.0,63.6666666667,-5.7333333333,31.9377984852,31.9377984852
70,10,19.0,39.2,17.6,39.59,19.6,40.56,18.39,38.0,17.0,59.3266666667,-5.5194444444,83.57,17.5166666667,33.9,19.39,44.8144444444,16.79,41.59,-4.4666666667,756.4166666667,90.8333333333,1.0,63.1666666667,-5.7833333333,5.6296312949,5.6296312949
50,0,19.0,39.595,17.5,39.73,19.6,40.4333333333,18.39,38.0,17.0,59.215,-5.58,83.3033333333,17.5,33.9,19.39,44.79,16.79,41.6633333333,-4.4333333333,756.4333333333,90.6666666667,1.0,63.3333333333,-5.7666666667,45.316165057,45.316165057
50,0,18.89,40.06,17.39,40.7,19.39,39.8633333333,18.2,38.06,17.05,54.7494444444,-5.075,86.64,17.4755555556,33.8755555556,19.285,44.9055555556,16.79,41.56,-4.3,756.6,89.6666666667,1.0,64.0,-5.7666666667,35.2239410742,35.2239410742
20,0,18.7,40.5,17.2,41.0,19.2,39.9,18.0,38.29,16.7955555556,57.005,-5.4944444444,83.0783333333,17.29,33.9,18.89,43.1572222222,16.6,39.4,-4.7,757.2166666667,92.6666666667,1.0,62.0,-5.75,32.0059004123,32.0059004123
20,0,18.6,40.5,17.4266666667,40.9,19.1,39.9,18.2,38.03,16.6888888889,56.6877777778,-4.2388888889,87.2561111111,17.39,33.4111111111,18.765,42.1816666667,16.6,38.56,-2.2666666667,757.4333333333,80.0,1.0,56.6666666667,-5.3333333333,36.8606138625,36.8606138625
50,0,18.79,40.4,17.6,40.6175,19.0,39.79,18.29,37.9,16.6388888889,56.5183333333,-3.2927777778,89.5061111111,17.5,33.2,18.79,41.61,16.6,38.4,-1.8666666667,757.5333333333,77.0,1.0,34.6666666667,-5.4333333333,5.6056818925,5.6056818925
30,0,19.0,39.9,17.8566666667,40.4666666667,19.0666666667,39.79,18.2,37.3266666667,16.6,55.9166666667,-1.3755555556,91.5761111111,18.1,32.3938888889,19.29,40.845,16.79,38.1633333333,-0.0666666667,757.5,65.3333333333,1.0,22.0,-5.8333333333,43.1800326915,43.1800326915
50,0,19.0,39.9,17.79,40.4,19.0,39.79,18.1666666667,37.29,16.5111111111,55.71,-0.7722222222,92.8138888889,18.1716666667,32.1205555556,19.3233333333,40.51,16.8233333333,38.09,-0.2,757.3,68.0,1.0,22.0,-5.5,21.8239627429,21.8239627429
20,0,19.29,40.1266666667,18.1,40.53,19.1,39.59,18.29,37.6633333333,16.4633333333,55.25,-0.4047619048,93.7523809524,19.29,31.8733333333,20.05,39.79,16.89,38.59,0.7666666667,757.2666666667,60.3333333333,1.0,27.0,-6.1,39.4896367565,39.4896367565
190,20,19.2,39.53,17.79,40.245,19.0,39.6633333333,17.89,37.4,16.3122222222,54.745,-3.4155555556,83.2322222222,18.84,31.6666666667,19.7578571429,40.0364285714,16.79,38.09,-1.75,757.65,81.5,1.0,20.3333333333,-4.5333333333,11.1489115981,11.1489115981
350,10,19.1666666667,39.4666666667,17.7,40.1633333333,18.9266666667,39.0566666667,17.89,37.4,16.3122222222,54.7,-3.6227777778,83.1988888889,18.79,31.6888888889,19.79,40.4663636364,16.79,38.09,-2.0,757.7,83.0,1.0,20.0,-4.5,6.1012749793,6.1012749793
210,10,19.1,39.2666666667,17.7,39.9633333333,18.76,38.73,17.815,37.4,16.29,54.7,-3.8044444444,83.3572222222,18.765,31.745,19.8572222222,40.8255555556,16.76,38.09,-2.1166666667,757.7333333333,83.8333333333,1.0,27.3333333333,-4.4833333333,19.2619712441,19.2619712441
140,10,19.0666666667,39.09,17.6666666667,39.76,18.7,38.6566666667,17.79,37.4666666667,16.29,54.6083333333,-3.8627777778,84.0322222222,18.7,31.7955555556,19.9611764706,41.1052941176,16.7,38.09,-2.2333333333,757.7666666667,84.6666666667,1.0,34.6666666667,-4.4666666667,4.2165237246,4.2165237246
110,10,19.0,39.03,17.6666666667,39.76,18.7,38.59,17.79,37.5,16.29,54.59,-4.0616666667,83.3327777778,18.65,31.8288888889,20.0888888889,41.51,16.7,38.09,-2.35,757.8,85.5,1.0,42.0,-4.45,14.129094989,14.129094989
260,10,19.0,39.4633333333,17.6666666667,40.1333333333,18.79,38.9,17.7,37.59,16.2675,54.351875,-4.6911111111,82.9438888889,18.40375,32.0,20.29,43.2257142857,16.6,37.7,-2.75,757.95,88.1666666667,0.8333333333,63.6666666667,-4.4333333333,18.8651756966,18.8651756966
550,0,19.0,39.8633333333,17.73,40.26,18.79,38.8266666667,17.7,37.53,16.29,54.29,-4.7938888889,83.0455555556,18.3627272727,31.7081818182,20.29,42.9916666667,16.6,37.5266666667,-2.8,758.0,88.3333333333,0.6666666667,63.3333333333,-4.4666666667,47.6657806197,47.6657806197
480,10,19.0333333333,40.7666666667,17.79,40.2,18.79,38.9566666667,17.6,37.1,16.254,54.069,-4.8333333333,83.3488888889,18.2623076923,31.3176923077,20.272,42.26,16.6,37.2666666667,-2.85,758.05,88.5,0.5,63.0,-4.5,13.6626433814,13.6626433814
360,10,19.1666666667,40.8266666667,17.89,40.26,18.93,39.8966666667,17.6,36.8266666667,16.245,53.85,-4.8944444444,83.5038888889,18.2,31.0333333333,20.2,41.8266666667,16.5666666667,36.93,-2.9,758.1,88.6666666667,0.3333333333,62.6666666667,-4.5333333333,34.366507805,34.366507805
290,10,19.26,40.8266666667,18.0333333333,40.09,19.7266666667,42.6233333333,17.5333333333,36.59,16.9,75.0666666667,-4.9711111111,83.8555555556,18.1,30.65,20.29,41.36,16.5,36.4666666667,-3.0,758.2,89.0,0.0,62.0,-4.6,40.5105385813,40.5105385813
460,10,19.3233333333,40.8,18.1,40.1633333333,20.0666666667,43.03,17.5,36.5,16.96,67.76,-4.9972222222,83.54,18.0,30.3566666667,20.3233333333,41.06,16.5,36.3266666667,-3.25,758.2,89.8333333333,0.3333333333,61.8333333333,-4.7333333333,38.130234601,38.130234601
570,20,19.39,41.1333333333,18.2,40.5,20.2925,43.0675,17.5,36.5,17.2266666667,61.0266666667,-5.2161111111,82.5744444444,18.0,30.23,20.39,40.9333333333,16.4633333333,36.1333333333,-3.5,758.2,90.6666666667,0.6666666667,61.6666666667,-4.8666666667,22.1202416928,22.1202416928
470,20,19.39,40.6333333333,18.26,40.6333333333,20.4633333333,43.0,17.8666666667,36.76,17.5333333333,56.4966666667,-5.3555555556,82.4627777778,17.89,30.0666666667,20.39,40.76,16.4633333333,35.9333333333,-3.75,758.2,91.5,1.0,61.5,-5.0,22.8337847278,22.8337847278
450,20,19.39,40.4333333333,18.4266666667,40.59,20.6,42.66,18.5333333333,36.7,17.6666666667,54.2233333333,-5.4333333333,82.4105555556,17.89,30.0,20.4633333333,40.7,16.39,35.6633333333,-4.0,758.2,92.3333333333,1.3333333333,61.3333333333,-5.1333333333,34.0227544424,34.0227544424
380,20,19.5666666667,40.1566666667,18.65,40.29,20.4633333333,41.43,19.7933333333,36.4666666667,17.79,50.0633333333,-5.585,82.3444444444,17.79,29.73,20.5,40.4333333333,16.39,35.3633333333,-4.5,758.2,94.0,2.0,61.0,-5.4,32.3314537527,32.3314537527
110,10,19.6333333333,40.0,18.73,40.1333333333,20.3233333333,41.1566666667,20.1966666667,36.76,17.89,48.6666666667,-5.6622222222,82.1811111111,17.7,29.6666666667,20.5,40.26,16.39,35.23,-4.35,758.2,93.5,1.8333333333,61.0,-5.3166666667,39.4957055803,39.4957055803
70,10,19.79,38.66,19.0,38.3633333333,19.8233333333,39.6266666667,19.5666666667,35.5,19.1666666667,81.5966666667,-5.53,84.2888888889,17.5,29.23,20.4266666667,39.1266666667,16.315,36.425,-3.6666666667,758.25,91.0,1.0,61.1666666667,-4.9666666667,19.3416584749,19.3416584749
50,0,19.79,38.25,18.9266666667,38.1633333333,19.79,39.59,19.4633333333,35.6566666667,18.8333333333,81.33,-5.4777777778,84.1344444444,17.5,29.8333333333,20.445,39.1675,16.39,37.7666666667,-3.7333333333,758.3,91.0,1.0,61.3333333333,-5.0333333333,45.9158957703,45.9158957703
50,0,19.79,38.4333333333,19.0,38.6633333333,19.4633333333,39.2233333333,18.9633333333,36.53,18.1,62.36,-5.7511111111,82.5477777778,17.5,31.23,20.39,40.3,16.39,38.76,-4.0,758.5,91.0,1.0,62.0,-5.3,0.8621665998,0.8621665998
50,0,19.6,39.06,18.5,39.2,18.9633333333,38.8633333333,18.1666666667,38.09,17.5,50.36,-4.86,85.9738888889,17.39,32.59,20.0,44.29,16.39,40.3266666667,-4.8111111111,758.7111111111,93.8333333333,1.9444444444,49.6666666667,-5.7277777778,37.0696512517,37.0696512517
50,0,19.1,39.2,17.8233333333,39.2,18.89,39.06,17.79,38.29,17.175,48.79,-5.8166666667,82.5722222222,17.2,32.79,19.6,45.6266666667,16.3233333333,41.4,-4.9444444444,758.8444444444,91.8333333333,1.2777777778,57.6666666667,-6.0611111111,14.0400034841,14.0400034841
30,0,18.7675,38.9,17.5,39.4,19.0,39.29,17.5,38.29,16.9633333333,48.59,-5.125,85.8394444444,17.1,32.9,19.29,45.29,16.3566666667,41.79,-4.3333333333,759.0333333333,90.3333333333,1.0,61.0,-5.6666666667,31.5145394299,31.5145394299
40,0,18.6666666667,38.9666666667,17.29,39.5,19.0,39.1633333333,17.5,38.4,16.8566666667,48.6633333333,-4.3611111111,88.9727777778,17.1,33.0,19.2,45.09,16.29,42.09,-3.6666666667,759.0333333333,90.0,1.6666666667,61.0,-5.0666666667,4.0471689194,4.0471689194
80,0,18.5,39.09,17.1666666667,39.53,18.9266666667,39.4,17.3233333333,38.4,16.73,48.7,-3.4111111111,91.1816666667,17.0,33.0,19.1,45.09,16.29,42.3266666667,-2.9666666667,758.9,90.0,2.8333333333,61.0,-4.3833333333,15.7117321738,15.7117321738
40,10,18.5,39.39,17.1,39.59,18.9266666667,39.3266666667,17.3566666667,38.4,16.79,48.1233333333,-3.4822222222,90.6911111111,17.0,33.0,19.1,45.09,16.29,42.4,-2.9333333333,758.9,90.0,2.6666666667,61.0,-4.3666666667,19.1311030183,19.1311030183
340,10,18.5,39.79,17.1,40.03,18.79,39.2,17.29,38.5,16.79,47.2233333333,-3.545,89.9888888889,16.9633333333,33.075,19.05,45.09,16.29,42.29,-2.8666666667,758.9,90.0,2.3333333333,61.0,-4.3333333333,1.8269558437,1.8269558437
150,10,18.5,39.79,17.1,40.03,18.79,39.2,17.29,38.5,16.8635714286,47.6514285714,-3.53,90.0522222222,16.9083333333,32.5283333333,19.0333333333,44.99,16.3233333333,42.5,-2.8333333333,758.9,90.0,2.1666666667,61.0,-4.3166666667,43.925664702,43.925664702
50,0,18.5,39.6633333333,17.0666666667,39.6933333333,18.73,39.0666666667,17.29,38.56,16.9607142857,48.4235714286,-3.45,90.4516666667,16.8566666667,31.9546666667,19.0,44.5425,16.3233333333,42.3,-2.8,758.9,90.0,2.0,61.0,-4.3,20.1032011886,20.1032011886
60,10,18.39,39.26,17.0,39.1633333333,18.7,38.9,17.29,38.3,16.79,49.0935294118,-3.4111111111,90.4588888889,16.79,31.2029411765,18.9407692308,43.8930769231,16.29,41.2266666667,-2.6666666667,759.0,88.6666666667,2.0,61.3333333333,-4.3333333333,20.1168255066,20.1168255066
70,0,18.3233333333,38.3266666667,16.89,38.3633333333,18.6,38.59,17.1333333333,37.4333333333,16.6625,49.35875,-3.8266666667,88.6327777778,16.7,30.5327777778,18.8011111111,42.8311111111,16.1666666667,38.8333333333,-2.4,759.2,86.0,2.0,62.0,-4.4,1.8486875342,1.8486875342
350,20,18.23,37.7666666667,16.79,37.9333333333,18.6,38.3975,17.1,36.9,16.5416666667,49.1725,-3.1725,91.12,16.6,30.1428571429,18.745,42.3764285714,16.0666666667,37.7233333333,-2.2666666667,759.6,87.3333333333,3.3333333333,61.3333333333,-4.0666666667,48.0549588683,48.0549588683
80,10,18.2,37.8333333333,16.89,38.6266666667,18.5666666667,38.03,17.0,36.79,16.5,49.09,-2.9333333333,91.7966666667,16.6,30.1,18.7,42.1358333333,16.0,37.26,-2.2,759.8,88.0,4.0,61.0,-3.9,37.7388596418,37.7388596418
50,10,18.2,37.8633333333,16.89,38.7,18.5,38.03,17.0,36.79,16.5,49.09,-2.79,92.1233333333,16.6,30.0666666667,18.7,42.0409090909,16.0,37.0666666667,-2.1666666667,759.8333333333,88.1666666667,3.6666666667,60.5,-3.85,3.2983315061,3.2983315061
80,10,18.2,38.03,16.9633333333,39.5666666667,18.39,37.79,16.89,36.7,16.4266666667,48.9333333333,-2.56,92.6933333333,16.5,30.0666666667,18.7,42.2233333333,16.0,36.73,-2.1,759.9,88.5,3.0,59.5,-3.75,6.1799687799,6.1799687799
50,10,18.2,38.8233333333,17.0,39.2,18.39,37.8266666667,16.89,36.6175,16.39,48.9,-2.4333333333,93.0266666667,16.5,30.0666666667,18.7,42.4633333333,15.89,36.59,-2.0666666667,759.9333333333,88.6666666667,2.6666666667,59.0,-3.7,38.1271930411,38.1271930411
80,0,18.2,38.9666666667,16.89,39.2,18.39,37.9,16.89,36.53,17.3975,73.1175,-2.26,93.3333333333,16.5,30.0,18.675,42.37,15.89,36.53,-2.0333333333,759.9666666667,88.8333333333,2.3333333333,58.5,-3.65,45.1732857968,45.1732857968
70,0,18.2,38.4266666667,16.89,39.1566666667,18.5,38.2,17.0,37.4233333333,17.5833333333,85.7283333333,-1.6666666667,94.16,16.41,30.0181818182,18.6818181818,42.8136363636,15.89,36.26,-1.9,760.2,88.6666666667,2.3333333333,58.3333333333,-3.5333333333,18.728260952,18.728260952
90,10,18.2,37.9,16.89,38.8633333333,18.5,38.2,17.0,38.09,17.2327777778,79.5427777778,-1.46,94.4333333333,16.4388888889,29.9572222222,18.755,42.6272222222,15.89,36.2,-1.85,760.3,88.5,2.5,58.5,-3.5,25.3104338655,25.3104338655
60,0,18.2,37.3666666667,16.8233333333,38.33,18.5,38.0266666667,16.89,38.06,17.27,73.4222222222,-1.1333333333,94.7266666667,16.4175,29.9175,18.815,42.4475,15.89,36.09,-1.8,760.4,88.3333333333,2.6666666667,58.6666666667,-3.4666666667,45.6751339487,45.6751339487
90,0,18.125,36.9,16.79,37.8266666667,18.39,37.56,16.89,37.6333333333,17.23,69.4966666667,-0.7666666667,95.03,16.39,30.7633333333,18.9633333333,42.03,15.8,35.8266666667,-1.7,760.6,88.0,3.0,59.0,-3.4,5.4872761946,5.4872761946
70,10,18.1,36.9,16.79,37.7,18.39,37.4333333333,16.89,37.5,17.1666666667,68.3,-0.5666666667,95.23,16.6333333333,33.2566666667,19.0333333333,41.6633333333,15.8,35.79,-1.5666666667,760.6,87.3333333333,3.0,59.3333333333,-3.3833333333,37.713361124,37.713361124
110,0,18.1,36.9,16.79,37.6266666667,18.3566666667,37.3633333333,16.79,37.2233333333,17.1,67.2333333333,-0.3666666667,95.3333333333,16.76,33.6633333333,19.0333333333,41.39,15.8,35.4566666667,-1.4333333333,760.6,86.6666666667,3.0,59.6666666667,-3.3666666667,15.2299387846,15.2299387846
70,0,18.1,36.8266666667,16.79,37.56,18.29,37.23,16.79,37.03,17.0,65.26,-0.2333333333,95.4,16.7266666667,33.5266666667,19.1,41.1333333333,15.7266666667,36.03,-1.3,760.6,86.0,3.0,60.0,-3.35,36.1904828227,36.1904828227
330,10,18.1,36.7966666667,16.79,37.4,18.23,37.4,16.79,36.59,16.89,60.7633333333,0.2333333333,95.9,16.5142857143,32.3128571429,19.0,41.4333333333,15.8,40.2,-0.9,760.6,84.0,3.0,61.0,-3.3,25.393969845,25.393969845
220,0,18.0333333333,36.53,16.79,37.4,18.23,37.26,16.79,36.53,16.8257142857,59.7042857143,0.35,95.9,16.5,31.9394444444,19.00625,41.22125,15.89,39.9,-0.8166666667,760.6,83.8333333333,2.8333333333,61.0,-3.2333333333,46.9958432717,46.9958432717
70,0,18.0,36.43,16.79,37.4666666667,18.29,37.3333333333,16.79,36.4,16.79,59.059375,0.475,95.875,16.5,31.7127777778,19.0888888889,41.0833333333,15.89,39.5,-0.7333333333,760.6,83.6666666667,2.6666666667,61.0,-3.1666666667,2.8937585303,2.8937585303
80,0,17.89,35.8633333333,16.76,37.2,18.29,37.5,16.7,36.09,16.7,56.4011111111,1.3566666667,96.03,16.48,31.1809090909,19.3525,40.73375,15.89,37.89,-0.4,760.6,83.0,2.0,61.0,-2.9,38.1491677836,38.1491677836
50,0,17.79,35.975,16.7,36.5,18.2,37.5,16.6,35.79,16.5111111111,53.8561111111,2.29,97.0225,16.39,30.7,19.7,40.5922222222,15.8,36.3266666667,0.35,760.3,80.8333333333,2.0,62.0,-2.5833333333,46.4351544506,46.4351544506
50,0,17.7,36.1633333333,16.7,36.56,18.1333333333,37.3266666667,16.6,35.79,16.4755555556,53.2272222222,2.2,97.0,16.3844444444,30.7,19.6,40.505,15.8,36.09,0.5,760.3,80.3333333333,2.0,62.0,-2.5333333333,18.3372840402,18.3372840402
80,0,17.7,36.2,16.6,36.5,18.05,37.2,16.6,35.845,16.4205555556,53.0205555556,2.245,97.245,16.3733333333,30.7,19.6,40.5276923077,15.8,36.03,0.55,760.3,80.1666666667,2.0,62.0,-2.5166666667,37.0983577683,37.0983577683
90,0,17.6,36.29,16.6,36.59,18.0,37.3633333333,16.5,36.0,16.3788888889,52.4933333333,2.03,97.16,16.29,30.78,19.79,40.4888888889,15.69,35.79,0.6,760.3,81.5,2.0,61.5,-2.25,33.9420404984,33.9420404984
80,0,17.5,36.56,16.4266666667,36.73,17.9633333333,37.3633333333,16.39,36.2,16.235,51.7911111111,1.9,97.19,16.2,30.8844444444,20.1333333333,42.3422222222,15.6,35.59,0.4,760.3,85.6666666667,2.0,59.0,-1.7333333333,1.6064379597,1.6064379597
60,0,17.5,36.6633333333,16.4266666667,36.79,17.89,37.4,16.39,36.2,16.2,51.6938888889,1.6,96.9666666667,16.2,31.0,20.1888888889,42.1966666667,15.6,35.59,0.3,760.3,87.0,2.0,58.0,-1.6,18.6550636077,18.6550636077
340,0,17.39,36.75,16.39,36.9666666667,17.8566666667,37.43,16.29,36.29,16.2,51.59,1.39,96.69,16.2,31.0944444444,20.1166666667,41.73,15.6,35.59,0.2333333333,760.4333333333,88.0,2.0,55.6666666667,-1.5,19.9632868404,19.9632868404
360,0,17.39,36.9666666667,16.39,36.9333333333,17.79,37.29,16.29,36.29,16.1722222222,51.645,1.3233333333,96.69,16.2,31.1166666667,20.1,41.4294444444,15.6,35.6266666667,0.2,760.5,88.5,2.0,54.5,-1.45,1.0473472299,1.0473472299
160,0,17.39,37.03,16.39,37.0,17.79,37.2,16.29,36.4,16.1222222222,51.7,1.2,96.5633333333,16.2,31.1888888889,20.1333333333,41.2488888889,15.6,35.6266666667,0.1666666667,760.5666666667,89.0,2.0,53.3333333333,-1.4,26.2144514243,26.2144514243
120,10,17.39,37.1633333333,16.39,37.1266666667,17.79,37.2,16.29,36.4,16.1,51.71,1.2,96.69,16.2,31.2,20.1333333333,41.1022222222,15.5,35.7,0.1333333333,760.6333333333,89.5,2.0,52.1666666667,-1.35,8.0199424876,8.0199424876
90,0,17.39,37.2,16.39,37.2,17.79,37.19,16.2,36.3266666667,16.1,51.71,1.1,96.69,16.1166666667,31.2,20.1,41.09,15.5,35.7,0.1,760.7,90.0,2.0,51.0,-1.3,10.2557117585,10.2557117585
170,10,17.5333333333,38.03,16.76,37.8633333333,17.79,37.2,16.2,36.5,16.0666666667,51.4716666667,0.8,96.4,16.1,31.2955555556,20.1833333333,40.9833333333,15.5,35.7,-0.1,760.7,92.0,2.0,49.0,-1.2333333333,3.8185266079,3.8185266079
