Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
180,10,20.9633333333,33.73,19.5666666667,34.3266666667,20.29,34.9,19.0,34.5,17.6,43.0257142857,0.7666666667,70.3933333333,19.23,27.1,22.0,35.6566666667,18.0,39.06,0.4333333333,756.2833333333,89.3333333333,1.8333333333,61.8333333333,-1.1166666667,32.4791097315,32.4791097315
100,10,21.0333333333,33.9566666667,19.6,34.2,20.29,34.9,19.0,34.5,17.5,43.09,0.7,71.2,19.2,27.1,22.0,35.8633333333,18.0,39.09,0.4666666667,756.2666666667,89.6666666667,1.6666666667,61.6666666667,-1.0333333333,20.625459007,20.625459007
100,0,21.4633333333,33.6633333333,20.0,33.9333333333,20.12,35.572,18.9266666667,34.79,20.736,83.59,0.7,74.2633333333,18.89,27.5,21.6666666667,34.2933333333,18.0,39.2,0.6,755.9333333333,89.6666666667,1.0,61.6666666667,-0.9,48.2723374153,48.2723374153
130,0,21.39,33.7,19.9266666667,34.26,20.2,35.5,18.89,34.8266666667,19.574,89.694,0.6333333333,74.53,18.89,27.5,21.6,35.83,18.0333333333,39.29,0.6,755.8,89.0,1.0,62.0,-1.0,36.2502751639,36.2502751639
100,10,21.3233333333,33.7666666667,19.89,34.36,20.2,35.5,18.89,34.9,19.4971428571,88.5971428571,0.5,75.0633333333,18.89,27.5,21.6,36.4233333333,18.1,39.3266666667,0.55,755.8,89.0,1.1666666667,62.0,-1.05,39.609342895,39.609342895
100,0,21.3233333333,34.0266666667,19.89,34.6333333333,20.2,35.518,18.89,34.9333333333,18.83,80.0,0.5666666667,75.33,18.79,27.5,21.7,37.2266666667,18.1,39.4,0.5,755.8,89.0,1.3333333333,62.0,-1.1,30.9665250476,30.9665250476
170,0,19.5,35.7,17.5,36.7,19.7,37.054,18.5,34.6,17.79,44.196,0.9111111111,75.3422222222,17.89,28.4266666667,20.39,37.06,17.7,37.79,0.45,755.0333333333,81.3333333333,4.0,28.3333333333,-2.4,33.8664735784,33.8664735784
270,0,19.5,35.9,17.5,36.6266666667,19.7,36.9142857143,18.4266666667,34.2666666667,17.79,44.3528571429,0.9666666667,74.7666666667,17.89,28.3566666667,20.39,36.86,17.7,37.73,0.5,755.1,81.0,4.0,21.0,-2.4,49.8131048167,49.8131048167
260,20,19.5,35.7,17.7,36.23,19.6,36.6371428571,18.29,34.5666666667,17.7,44.2,1.7666666667,72.7666666667,17.79,28.1666666667,20.29,36.1633333333,17.7,37.0666666667,0.9,755.1666666667,79.6666666667,4.0,21.6666666667,-2.2,37.5623516156,37.5623516156
150,20,19.5,35.59,17.79,36.06,19.6,36.656,18.29,34.8333333333,17.7,44.156,1.975,71.925,17.79,28.1,20.29,36.09,17.7,37.1666666667,1.0,755.1833333333,79.3333333333,4.0,21.8333333333,-2.15,20.2340793912,20.2340793912
130,30,19.7,35.3633333333,18.23,36.03,19.6,36.2,18.6666666667,35.8633333333,17.5857142857,43.7128571429,3.35,65.9425,17.79,28.0333333333,20.1,36.4,17.79,38.5,1.85,755.45,74.8333333333,4.0,21.1666666667,-2.1833333333,27.7550040861,27.7550040861
540,20,19.7,35.43,18.29,36.03,19.6571428571,36.2514285714,18.8,36.1566666667,17.54,43.754,3.6,65.0933333333,17.79,28.0333333333,20.0666666667,36.3333333333,17.79,38.36,2.0,755.5,74.0,4.0,21.0,-2.2,4.9141686293,4.9141686293
510,20,19.7,36.16,18.4266666667,35.9333333333,19.7,36.312,19.26,36.23,17.5428571429,43.8685714286,3.9333333333,63.5566666667,17.79,28.0,20.0,36.2,17.79,38.1333333333,2.1166666667,755.5333333333,73.5,4.0,21.1666666667,-2.1666666667,6.655708293,6.655708293
200,20,19.76,36.9,18.5666666667,36.06,19.7,36.4285714286,19.86,35.8333333333,17.56,43.834,4.1266666667,62.4966666667,17.79,28.0,20.0,36.2,17.79,37.9333333333,2.2333333333,755.5666666667,73.0,4.0,21.3333333333,-2.1333333333,41.5828715195,41.5828715195
200,30,19.8233333333,37.0666666667,18.6333333333,36.09,19.7,36.5,20.0,35.5,17.5142857143,43.9,4.3333333333,60.7666666667,17.73,28.0,20.0,36.1266666667,17.79,37.79,2.35,755.6,72.5,4.0,21.5,-2.1,13.701699255,13.701699255
180,20,19.9633333333,37.66,18.7,36.09,19.7128571429,36.5128571429,20.0,35.6566666667,17.56,43.92,4.475,59.9,17.79,28.0,20.0,36.06,17.79,37.73,2.4666666667,755.6333333333,72.0,4.0,21.6666666667,-2.0666666667,29.5970515581,29.5970515581
190,20,20.0,38.59,18.76,36.1633333333,19.79,36.59,20.0,35.8633333333,17.5285714286,44.0,4.6675,59.025,17.79,27.9633333333,20.0,36.0,17.79,37.645,2.5833333333,755.6666666667,71.5,4.0,21.8333333333,-2.0333333333,37.9905519774,37.9905519774
100,20,20.0666666667,38.8633333333,18.79,36.4333333333,19.79,36.6685714286,19.9266666667,36.0,17.5,44.09,5.0266666667,58.7333333333,17.79,27.89,19.89,35.9666666667,17.79,37.5,2.7,755.7,71.0,4.0,22.0,-2.0,40.2903760318,40.2903760318
240,20,20.1,38.395,18.79,36.56,19.79,36.79,19.9266666667,36.0,17.5,44.2357142857,5.16,56.9633333333,17.79,27.89,19.89,35.9,17.79,37.4333333333,2.8166666667,755.7,70.6666666667,4.3333333333,22.5,-1.9666666667,4.4271325343,4.4271325343
140,20,20.1333333333,38.2966666667,18.8233333333,36.73,19.8471428571,36.9928571429,20.0,36.045,17.5,44.312,5.3,56.2966666667,17.79,27.89,19.89,35.79,17.79,37.29,2.9333333333,755.7,70.3333333333,4.6666666667,23.0,-1.9333333333,46.0470389342,46.0470389342
100,30,20.2,37.89,18.89,36.73,19.89,37.09,20.0,36.06,17.5,44.4,5.3,55.4566666667,17.79,27.89,19.8233333333,35.73,17.79,37.29,3.05,755.7,70.0,5.0,23.5,-1.9,6.1751640984,6.1751640984
100,0,20.0,33.9666666667,18.3233333333,34.9,19.7257142857,36.29,18.6666666667,33.9333333333,17.29,42.79,4.8833333333,60.6083333333,17.6333333333,28.39,19.5,36.036,17.6,35.2771428571,3.1,756.2,79.0,2.0,29.0,-0.3,24.6135792346,24.6135792346
100,0,20.0,34.1266666667,18.36,35.0,19.754,36.254,18.6,34.06,17.29,42.79,4.8333333333,61.0633333333,17.6,28.5333333333,19.6125,36.20875,17.6,35.2,2.9833333333,756.2333333333,80.1666666667,2.0,27.8333333333,-0.2166666667,28.2858155435,28.2858155435
160,0,20.0333333333,34.7666666667,18.7,35.4333333333,19.79,35.7,18.4725,34.8725,17.26,42.76,3.4333333333,68.13,17.5,29.2,20.14,37.2,17.456,35.156,2.3,756.65,87.0,2.5,22.5,0.3,28.2263012487,28.2263012487
440,0,20.1,34.9,18.7,35.5,19.79,35.7,18.39,34.9666666667,17.2,42.7771428571,3.26,69.5,17.5,29.26,20.1285714286,37.2514285714,17.4214285714,35.1214285714,2.2666666667,756.7333333333,87.3333333333,2.6666666667,22.6666666667,0.3333333333,12.3525795643,12.3525795643
230,0,20.1,34.9666666667,18.79,35.5,19.79,35.7,18.39,35.1266666667,17.2,42.8214285714,3.1266666667,70.36,17.5,29.39,20.2,37.29,17.434,35.2,2.2333333333,756.8166666667,87.6666666667,2.8333333333,22.8333333333,0.3666666667,39.2144319951,39.2144319951
260,0,20.1333333333,35.4333333333,18.8566666667,35.56,19.8614285714,35.7957142857,18.39,35.26,17.2,42.9,2.9666666667,71.7566666667,17.5,29.4633333333,20.2385714286,37.3371428571,17.4057142857,35.2,2.2,756.9,88.0,3.0,23.0,0.4,47.5920819212,47.5920819212
180,10,20.26,36.36,18.89,35.5,19.89,35.79,18.39,35.4,17.2385714286,42.9985714286,2.9,72.2966666667,17.5,29.6,20.236,37.4,17.39,35.2,2.1166666667,756.9166666667,89.1666666667,2.8333333333,27.0,0.5,22.7976731025,22.7976731025
100,10,20.3233333333,37.2266666667,18.89,35.56,19.89,36.0085714286,18.39,35.4666666667,17.236,43.076,2.8633333333,72.8566666667,17.5,29.675,20.29,37.1785714286,17.39,35.218,2.0333333333,756.9333333333,90.3333333333,2.6666666667,31.0,0.6,14.1886388883,14.1886388883
100,20,20.6,36.0,19.2,36.29,19.89,36.4142857143,19.1233333333,37.2,17.218,43.812,2.3266666667,76.6566666667,17.39,30.0,20.3757142857,36.6914285714,17.35,35.4,1.4333333333,757.2,95.0,2.0,56.3333333333,0.7333333333,44.8751802673,44.8751802673
100,10,19.79,36.1,17.79,37.06,20.1,38.2642857143,18.0966666667,36.5,17.0,45.2228571429,-1.4266666667,82.03,17.29,31.1333333333,19.675,42.3,17.6,40.3575,-1.15,759.85,97.5,2.0,56.0,-1.55,33.6240935605,33.6240935605
200,0,19.7,36.09,17.6666666667,36.8333333333,19.8614285714,37.3971428571,18.2,35.3633333333,16.9985714286,43.8114285714,-1.26,84.5266666667,17.1,30.4,19.31,39.398,17.39,37.754,-0.1166666667,760.25,94.3333333333,2.8333333333,62.6666666667,-0.8833333333,31.5151131363,31.5151131363
340,0,19.6666666667,36.86,17.6,36.7,19.79,36.95,18.2,35.23,17.12,42.8,-1.2,84.3333333333,17.1,30.39,19.29,39.29,17.39,37.6242857143,0.1,760.3,94.0,3.0,63.0,-0.7,24.8433317407,24.8433317407
150,0,19.6666666667,38.8,17.6,36.79,19.7257142857,36.7571428571,18.1,35.09,17.2257142857,41.9971428571,-1.05,84.845,17.1,30.3233333333,19.29,39.1233333333,17.39,37.48,0.45,760.3666666667,93.0,2.8333333333,56.0,-0.5166666667,41.4921656717,41.4921656717
120,0,19.6333333333,37.8,17.6,36.8633333333,19.7,36.7,18.1,35.03,17.29,41.514,-0.7666666667,85.53,17.1,30.29,19.29,38.96,17.39,37.2257142857,0.8,760.4333333333,92.0,2.6666666667,49.0,-0.3333333333,33.2928521791,33.2928521791
170,0,19.6,36.8633333333,18.3233333333,36.5266666667,19.7,36.7514285714,18.3233333333,35.0,17.5,40.09,0.8666666667,86.53,17.2,30.29,19.16,38.29,17.39,36.2128571429,2.6333333333,760.8,87.6666666667,2.3333333333,21.6666666667,0.7666666667,44.2425156478,44.2425156478
700,0,19.6,36.8633333333,18.4633333333,36.4666666667,19.7,36.834,18.39,35.0,17.5,39.9557142857,1.26,86.73,17.2,30.29,19.15,38.2675,17.412,36.218,2.85,760.85,87.5,2.5,22.0,0.95,45.9307379788,45.9307379788
580,0,19.6,37.1,18.5,35.9666666667,19.7657142857,37.3,18.4266666667,35.03,17.5,39.845,1.89,87.09,17.2,30.3233333333,19.14,38.178,17.5,36.3685714286,3.0666666667,760.9,87.3333333333,2.6666666667,22.3333333333,1.1333333333,0.9875850519,0.9875850519
320,10,19.6,37.03,18.5666666667,35.8266666667,19.996,38.0,18.5,35.1633333333,17.5,39.79,2.1633333333,87.09,17.2,30.4725,19.18,38.09,17.5,36.4,3.2833333333,760.95,87.1666666667,2.8333333333,22.6666666667,1.3166666667,49.9123905436,49.9123905436
280,10,19.6,37.09,18.6,35.9333333333,20.2928571429,38.2385714286,18.5,35.1633333333,17.5,39.8971428571,2.4333333333,87.3966666667,17.26,30.6333333333,19.1333333333,38.1633333333,17.5,36.47,3.5,761.0,87.0,3.0,23.0,1.5,6.185616483,6.185616483
260,10,19.6,37.03,18.6,36.06,20.64,38.2,18.4266666667,35.03,17.54,40.2,2.6333333333,87.7966666667,17.2,30.6333333333,19.1,38.1083333333,17.5,36.936,3.7333333333,761.0333333333,86.6666666667,3.1666666667,24.0,1.6666666667,27.1321226959,27.1321226959
350,0,19.6,37.1633333333,18.6333333333,36.36,20.8085714286,38.0128571429,18.39,35.0,17.6,40.6657142857,3.03,88.0633333333,17.26,30.76,19.16,38.09,17.5714285714,37.7285714286,3.9666666667,761.0666666667,86.3333333333,3.3333333333,25.0,1.8333333333,19.0265730838,19.0265730838
390,0,19.6,37.2,18.7,36.56,20.976,37.714,18.39,35.06,17.58,41.552,3.1633333333,88.19,17.29,30.89,19.1,38.09,17.6,38.145,4.2,761.1,86.0,3.5,26.0,2.0,23.6709533376,23.6709533376
270,0,19.6,37.26,18.7,36.7,21.1714285714,37.5642857143,18.39,35.23,17.4685714286,42.1685714286,3.2,87.9666666667,17.29,30.9633333333,19.15,38.09,17.6,38.9114285714,4.4333333333,761.1333333333,85.6666666667,3.6666666667,27.0,2.1666666667,48.5613067052,48.5613067052
320,0,19.7,37.4333333333,18.7,36.8333333333,21.33,37.254,18.4633333333,35.29,17.39,42.634,3.2225,87.95,17.3233333333,31.0333333333,19.18,38.558,17.6142857143,39.9557142857,4.6666666667,761.1666666667,85.3333333333,3.8333333333,28.0,2.3333333333,6.3246810809,6.3246810809
480,0,19.7,37.6333333333,18.73,37.03,21.4528571429,37.1528571429,18.5,35.4633333333,17.39,42.98,3.43,88.4933333333,17.4633333333,31.1666666667,19.2,39.2,17.7,40.478,4.9,761.2,85.0,4.0,29.0,2.5,27.8198379092,27.8198379092
610,0,19.8933333333,41.9666666667,18.79,37.3633333333,21.5,37.13,18.5666666667,35.59,17.39,43.332,3.6933333333,88.66,17.6333333333,31.23,19.236,39.2,17.7,40.6942857143,5.1166666667,761.1666666667,84.0,4.0,29.0,2.55,13.8905445114,13.8905445114
610,0,20.1,44.2333333333,18.8233333333,39.2333333333,21.5285714286,37.6214285714,18.6333333333,35.73,17.39,44.1714285714,4.0266666667,88.8666666667,17.8266666667,31.29,19.434,39.2,17.7,40.94,5.3333333333,761.1333333333,83.0,4.0,29.0,2.6,26.8389700796,26.8389700796
390,0,20.2,42.1966666667,18.9633333333,40.1,21.815,39.1925,18.7,35.79,17.33,44.976,4.43,89.0633333333,18.0333333333,31.3233333333,19.6,39.054,17.6714285714,41.0228571429,5.55,761.1,82.0,4.0,29.0,2.65,34.1931116651,34.1931116651
340,0,20.26,41.2566666667,19.0333333333,40.2,22.074,40.074,18.7,35.9,17.3471428571,45.3128571429,4.9566666667,88.93,18.1666666667,31.39,19.65,38.9166666667,17.7,41.156,5.7666666667,761.0666666667,81.0,4.0,29.0,2.7,26.9676553318,26.9676553318
240,0,20.3233333333,40.4233333333,19.1,40.0666666667,22.4685714286,41.0614285714,18.76,35.9666666667,17.33,45.518,5.2266666667,87.6333333333,18.23,31.39,19.736,38.82,17.7,41.2642857143,5.9833333333,761.0333333333,80.0,4.0,29.0,2.75,14.7291794536,14.7291794536
260,0,20.39,39.89,19.1,39.7233333333,22.7,41.6175,18.79,36.0,17.29,45.6214285714,5.4333333333,87.6333333333,18.29,31.39,19.79,38.59,17.7,41.334,6.2,761.0,79.0,4.0,29.0,2.8,36.1699903267,36.1699903267
210,0,20.39,39.49,19.1,39.3975,22.8975,42.025,18.7225,36.0675,17.29,45.59,5.7266666667,86.7,18.29,31.39,19.79,38.50875,17.6571428571,41.3671428571,6.35,760.9333333333,77.5,4.0,30.8333333333,2.65,49.6881871135,49.6881871135
140,0,20.39,39.23,19.1,39.0666666667,23.02,42.14,18.7,36.09,17.29,45.59,5.8666666667,85.1,18.29,31.39,19.79,38.4,17.7,41.5,6.5,760.8666666667,76.0,4.0,32.6666666667,2.5,44.940874551,44.940874551
110,0,20.5,38.47,19.0,37.43,22.2,37.4333333333,18.7,35.79,17.29,45.1371428571,6.6566666667,75.5633333333,18.575,31.2925,19.89,38.0,17.718,41.5,7.1,760.6,70.0,4.0,40.0,1.9,0.454624847,0.454624847
350,0,20.5,38.23,19.0333333333,37.6266666667,22.0666666667,37.1133333333,18.73,35.8266666667,17.29,45.0,7.1,73.59,18.6666666667,31.26,19.9214285714,37.9714285714,17.79,41.4285714286,7.05,760.55,69.3333333333,4.1666666667,40.0,1.7166666667,19.5539522334,19.5539522334
210,0,20.5333333333,38.1633333333,19.1,37.7,21.89,36.9,18.79,35.9,17.29,45.0,7.8333333333,70.73,18.8233333333,31.2,20.04,37.9,17.79,41.4,7.0,760.5,68.6666666667,4.3333333333,40.0,1.5333333333,0.8843300398,0.8843300398
330,0,20.79,38.03,19.39,37.79,21.5,36.9,18.8233333333,35.9,17.29,45.0,8.39,62.5566666667,19.4633333333,30.5,20.476,37.378,17.89,41.5,6.9166666667,760.3,66.1666666667,5.0,38.1666666667,0.9333333333,2.754978626,2.754978626
380,0,20.8233333333,38.2266666667,19.39,37.8633333333,21.525,37.075,18.89,35.9666666667,17.29,45.09,8.2633333333,59.5566666667,19.6,30.3266666667,20.6,37.2257142857,17.89,41.5,7.0333333333,760.3,66.3333333333,5.0,36.3333333333,1.0666666667,2.8485744609,2.8485744609
280,0,20.89,38.7666666667,19.5,38.03,21.6971428571,38.0285714286,18.89,35.76,17.29,45.1528571429,8.19,59.2966666667,19.6666666667,30.2,20.7,37.09,17.89,41.5,7.15,760.3,66.5,5.0,34.5,1.2,35.5999898515,35.5999898515
240,0,20.9266666667,39.1933333333,19.5,38.1633333333,22.04,38.834,18.89,35.7,17.29,45.24,8.1,59.7566666667,19.73,30.03,20.718,36.994,17.89,41.475,7.2666666667,760.3,66.6666666667,5.0,32.6666666667,1.3333333333,38.0146585871,38.0146585871
220,0,21.0,39.3266666667,19.6,38.29,22.2225,38.925,18.89,35.59,17.29,45.4285714286,8.1,60.3633333333,19.8566666667,29.89,20.79,36.7642857143,17.934,41.4,7.3833333333,760.3,66.8333333333,5.0,30.8333333333,1.4666666667,45.3893027385,45.3893027385
190,0,21.0,39.23,19.6,38.29,22.39,38.9285714286,18.89,35.53,17.29,45.59,8.19,60.3633333333,19.8566666667,29.8566666667,20.79,36.7,17.9371428571,41.4,7.5,760.3,67.0,5.0,29.0,1.6,7.3891683947,7.3891683947
200,0,21.0,39.29,19.6,38.4,22.5,38.9,18.84,35.45,17.29,45.7357142857,8.13,59.89,19.79,29.79,20.79,36.678,17.89,41.4,7.3333333333,760.25,67.3333333333,5.0,30.8333333333,1.5333333333,3.673986916,3.673986916
120,0,21.0,39.2233333333,19.6,38.3175,22.5857142857,38.6785714286,18.8566666667,35.3633333333,17.29,45.812,8.0333333333,58.5633333333,19.79,29.76,20.79,36.59,17.9214285714,41.4,7.1666666667,760.2,67.6666666667,5.0,32.6666666667,1.4666666667,30.1118448609,30.1118448609
410,0,20.9633333333,37.6333333333,19.39,37.79,21.934,36.674,18.7,35.3633333333,17.29,45.7228571429,7.0925,61.3725,19.4633333333,29.5666666667,20.5285714286,36.2257142857,17.89,41.272,6.0,759.9,72.5,4.5,40.0,1.4,20.2705729869,20.2705729869
320,0,20.89,37.5,19.29,37.8266666667,21.976,37.052,18.6666666667,35.4,17.29,45.59,6.7933333333,61.99,19.39,29.5666666667,20.56,36.67,17.89,41.2,5.8333333333,759.8666666667,73.6666666667,4.3333333333,40.0,1.4666666667,38.185299118,38.185299118
310,0,20.89,37.7,19.29,38.0266666667,22.15,37.545,18.6,35.4,17.29,45.59,6.3966666667,62.8266666667,19.3566666667,29.7,20.5571428571,37.0085714286,17.89,41.09,5.6666666667,759.8333333333,74.8333333333,4.1666666667,40.0,1.5333333333,4.978462134,4.978462134
280,0,20.8233333333,37.7,19.26,38.23,22.35,37.59,18.6,35.4,17.29,45.59,5.9966666667,63.2333333333,19.29,29.7,20.6,37.2,17.89,41.1214285714,5.5,759.8,76.0,4.0,40.0,1.6,49.8948032968,49.8948032968
250,0,20.89,38.03,19.2,38.3633333333,22.54,37.516,18.6,35.4666666667,17.29,45.6057142857,5.5266666667,64.46,19.2,29.6333333333,20.7,37.536,17.89,41.112,5.2666666667,759.8166666667,77.0,3.8333333333,40.0,1.55,19.7375121759,19.7375121759
180,0,20.8233333333,38.09,19.2,38.6266666667,22.7,37.2257142857,18.5,35.6266666667,17.29,45.718,5.1933333333,65.3333333333,19.2,29.76,20.7,37.7225,17.89,41.2,5.0333333333,759.8333333333,78.0,3.6666666667,40.0,1.5,38.1808544043,38.1808544043
110,0,20.79,38.23,19.1333333333,38.7,22.79,36.9,18.5,35.7,17.29,45.79,4.7966666667,66.5333333333,19.1,29.79,20.7,38.0357142857,17.89,41.236,4.8,759.85,79.0,3.5,40.0,1.45,15.1885542669,15.1885542669
270,0,19.5666666667,41.53,18.23,43.09,20.4528571429,38.7042857143,17.5,40.8266666667,18.0828571429,73.7185714286,8.5666666667,93.2266666667,17.6,37.56,19.29,48.7966666667,17.7,43.53,8.4333333333,754.35,96.1666666667,6.0,53.3333333333,7.8833333333,28.6091525457,28.6091525457
150,0,19.6333333333,41.53,18.3566666667,43.03,20.52,38.79,17.5,40.9666666667,18.696,83.514,8.7266666667,93.4,17.6,37.8266666667,19.3233333333,49.1933333333,17.7,43.53,8.5666666667,754.4,95.3333333333,6.0,50.6666666667,7.8666666667,20.2067724545,20.2067724545
360,0,19.76,41.59,18.5333333333,42.9666666667,20.5571428571,38.8214285714,17.5,41.23,18.3242857143,80.3942857143,8.95,93.4,17.6,37.9666666667,19.39,49.4666666667,17.7,43.89,8.7,754.45,94.5,6.0,48.0,7.85,36.4253188833,36.4253188833
540,0,19.96,41.8266666667,18.6666666667,42.9,20.6,38.9,17.5,41.3725,18.06,76.356,9.0666666667,93.4666666667,17.6,38.1266666667,19.39,49.3633333333,17.7,43.9633333333,8.8333333333,754.5,93.6666666667,6.0,45.3333333333,7.8333333333,30.7569947909,30.7569947909
280,0,20.1666666667,41.8266666667,18.96,42.8633333333,20.6571428571,38.97,17.5666666667,41.6,17.9371428571,74.31,9.1666666667,93.4333333333,17.6,38.26,19.4633333333,49.23,17.7,44.0,8.9666666667,754.55,92.8333333333,6.0,42.6666666667,7.8166666667,15.5622650287,15.5622650287
150,0,20.4266666667,41.56,19.1666666667,42.6566666667,20.7,39.072,17.6333333333,42.1333333333,17.87,72.034,9.36,93.5,17.6,38.4,19.6333333333,48.93,17.7,44.0,9.1,754.6,92.0,6.0,40.0,7.8,47.636463528,47.636463528
110,0,20.5666666667,41.4333333333,19.495,42.3,20.7,39.0257142857,17.7,42.6,17.77875,69.03375,9.5333333333,93.5,17.6,38.4666666667,19.76,48.6566666667,17.7,44.09,9.1166666667,754.6666666667,91.6666666667,6.0,38.1666666667,7.7833333333,8.4444913547,8.4444913547
280,0,20.73,41.26,19.7,41.93,20.79,39.09,17.7,43.03,17.7,65.6785714286,9.6,93.4333333333,17.6,38.53,19.89,48.5266666667,17.7,44.09,9.1333333333,754.7333333333,91.3333333333,6.0,36.3333333333,7.7666666667,47.7619081968,47.7619081968
420,0,20.79,41.2,19.76,41.73,20.8471428571,39.1528571429,17.7,43.2966666667,17.7,62.77,9.5666666667,93.2633333333,17.6666666667,38.6633333333,19.9633333333,48.3266666667,17.7,44.06,9.15,754.8,91.0,6.0,34.5,7.75,12.9298610147,12.9298610147
180,0,20.9266666667,41.06,19.9266666667,41.5266666667,20.89,39.2,17.79,43.6566666667,17.6571428571,60.8657142857,9.5666666667,93.19,17.7,38.8266666667,20.1,48.26,17.7,44.0225,9.1666666667,754.8666666667,90.6666666667,6.0,32.6666666667,7.7333333333,41.0433428362,41.0433428362
100,0,21.0,40.9333333333,20.0,41.3266666667,20.8185714286,39.2,17.79,43.93,17.64,59.478,9.5666666667,92.9666666667,17.65,38.845,20.1666666667,48.0666666667,17.7,44.09,9.1833333333,754.9333333333,90.3333333333,6.0,30.8333333333,7.7166666667,18.8689547009,18.8689547009
320,0,21.29,40.29,20.39,40.5,20.89,39.4,18.0,44.6333333333,17.6,55.12,9.66,92.3666666667,17.7,39.3266666667,20.5666666667,47.79,17.7,44.09,9.2,755.0833333333,94.1666666667,5.1666666667,29.0,8.2833333333,26.7070877948,26.7070877948
590,0,21.29,40.23,20.39,40.4,20.912,39.54,18.1,45.23,17.6,54.7714285714,9.7333333333,92.56,17.7,39.4666666667,20.6,48.0,17.7,44.1266666667,9.2,755.1,95.0,5.0,29.0,8.4,2.776131162,2.776131162
320,0,21.39,41.9566666667,20.4633333333,40.4,21.1,40.4971428571,18.1666666667,45.3633333333,17.6,54.458,9.89,92.6566666667,17.7,39.59,20.6,48.06,17.7,44.1266666667,9.35,755.05,93.5,5.1666666667,30.8333333333,8.3,24.4004943874,24.4004943874
310,0,21.53,45.0966666667,20.6,40.5,21.474,42.4,18.3233333333,46.1,17.6,54.2642857143,9.9633333333,92.6566666667,17.7,39.6633333333,20.65,47.895,17.7,44.2,9.5,755.0,92.0,5.3333333333,32.6666666667,8.2,48.7179897726,48.7179897726
310,0,21.7,43.0266666667,20.6666666667,40.6933333333,21.9,43.38125,18.4633333333,46.56,17.6,54.054,10.29,92.64,17.7,39.79,20.6333333333,47.86,17.7,44.2,9.65,754.95,90.5,5.5,34.5,8.1,34.8802807159,34.8802807159
300,0,21.7,42.36,20.8233333333,40.79,22.31,43.91,18.39,45.6,17.6,53.9428571429,10.5,91.4666666667,17.7,39.8633333333,20.7,48.0,17.7,44.2,9.8,754.9,89.0,5.6666666667,36.3333333333,8.0,44.1160010058,44.1160010058
270,0,21.73,42.2,20.89,40.79,22.598,44.156,18.3566666667,45.43,17.6,53.834,10.5,90.06,17.7,39.9,20.73,48.03,17.7,44.2,9.95,754.85,87.5,5.8333333333,38.1666666667,7.9,19.1659889766,19.1659889766
250,0,21.8566666667,42.2,21.0,40.6633333333,22.8185714286,44.2,18.29,45.23,17.6,53.6942857143,10.63,87.83,17.7,39.8266666667,20.79,48.1633333333,17.7,44.2,10.1,754.8,86.0,6.0,40.0,7.8,43.9916276839,43.9916276839
220,0,21.9266666667,41.9666666667,21.0,40.53,23.1,44.014,18.26,45.06,17.6,53.554,10.69,85.69,17.7,39.79,20.8233333333,48.3,17.7,44.3333333333,10.0833333333,754.8,86.0,6.1666666667,38.1666666667,7.8,27.66139335,27.66139335
110,0,22.0,41.9,21.1,40.545,23.1571428571,43.5285714286,18.2,44.86,17.6,53.4428571429,10.69,83.8966666667,17.7,39.79,20.89,48.56,17.73,44.3633333333,10.0666666667,754.8,86.0,6.3333333333,36.3333333333,7.8,15.324238746,15.324238746
100,0,22.7,39.9,21.89,39.6266666667,22.0285714286,40.1214285714,18.4266666667,46.7666666667,17.7,52.2,9.69,91.8666666667,17.79,41.03,21.3233333333,49.9633333333,17.79,44.2,9.6,753.9,92.6666666667,8.3333333333,47.0,8.4333333333,48.4120510053,48.4120510053
100,0,22.7,39.9,21.89,39.59,22.04,40.134,18.5,46.9,17.7,52.2,9.6,92.0633333333,17.79,41.1633333333,21.39,50.1633333333,17.79,44.1266666667,9.6,753.85,93.0,8.5,50.5,8.5,22.4916761392,22.4916761392
100,10,22.79,39.79,21.89,39.59,22.075,40.21125,18.5666666667,47.0,17.7385714286,52.2,9.6,92.66,17.79,41.29,21.4633333333,50.96,17.79,44.09,9.6,753.75,93.6666666667,8.8333333333,57.5,8.6333333333,43.7184589682,43.7184589682
140,0,22.79,39.9,21.89,39.6633333333,22.1285714286,40.2,18.6,47.0,17.7,52.2,9.6,93.03,17.84,41.5725,21.5666666667,51.09,17.79,44.09,9.6,753.7166666667,94.3333333333,9.0,61.5,8.75,34.1676199576,34.1676199576
440,0,22.8233333333,39.8266666667,21.89,39.7,22.14,40.2,18.6,47.0,17.7,52.156,9.6,93.09,17.89,41.76,21.5333333333,51.09,17.79,44.09,9.6,753.7333333333,94.6666666667,9.0,62.0,8.8,8.7113145855,8.7113145855
340,0,22.89,39.9666666667,21.89,39.76,22.2,40.4,18.6666666667,47.06,17.7771428571,52.1057142857,9.63,93.2266666667,17.89,41.8266666667,21.6,51.09,17.79,44.09,9.6,753.75,95.0,9.0,62.5,8.85,19.9566822266,19.9566822266
